institution,city,state,class,sector,enroll_men,enroll_women,sport,partic_men,partic_women,expense_men,expense_women,revenue_men,revenue_women
Taft College,Taft,CA,CCCAA,"Public, 2-year",355,781,Volleyball,0,9,0,27811,0,33831
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Baseball,51,0,61454,0,80647,0
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Golf,11,0,33864,0,32793,0
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Softball,0,18,0,51885,0,63910
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Swimming and Diving,14,10,43945,41595,58957,51055
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Tennis,12,10,43201,40182,46946,44042
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,"Track and Field, Outdoor",19,12,28791,26125,29698,29401
Ventura College,Ventura,CA,CCCAA,"Public, 2-year",1411,1952,Beach Volleyball,0,21,0,45454,0,41857
Victor Valley College,Victorville,CA,CCCAA,"Public, 2-year",1036,1879,Golf,5,0,10733,0,10733,0
Victor Valley College,Victorville,CA,CCCAA,"Public, 2-year",1036,1879,Tennis,5,0,6315,0,6315,0
West Hills College-Coalinga,Coalinga,CA,CCCAA,"Public, 2-year",196,265,Rodeo,0,0,0,0,0,0
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Baseball,39,0,189531,0,189531,0
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Soccer,22,30,142756,88532,142756,88532
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Softball,0,13,0,114937,0,114937
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Swimming,13,13,36267,30171,36267,30171
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Tennis,0,6,0,13199,0,13199
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Water Polo,15,11,44792,38671,44792,38671
West Valley College,Saratoga,CA,CCCAA,"Public, 2-year",1142,1217,Beach Volleyball,0,16,0,43496,0,43496
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Baseball,49,0,450558,0,437341,0
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Basketball,11,12,488510,516257,504222,537811
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,All Track Combined,53,41,277709,288379,286079,274172
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Golf,6,4,111456,85970,76923,62949
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Soccer,27,26,368641,326822,383892,332060
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Swimming,0,17,0,154242,0,154558
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Tennis,9,8,186935,155812,195352,166215
Westmont College,Santa Barbara,CA,"NAIA Division I","Private nonprofit, 4-year or above",486,738,Volleyball,0,17,0,275621,0,275338
Yuba College,Marysville,CA,CCCAA,"Public, 2-year",700,1093,Baseball,32,0,65044,0,65044,0
Yuba College,Marysville,CA,CCCAA,"Public, 2-year",700,1093,Softball,0,11,0,26334,0,26334
Yuba College,Marysville,CA,CCCAA,"Public, 2-year",700,1093,"Track and Field, Outdoor",12,9,34940,26358,34940,26358
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Baseball,50,0,194365,0,194365,0
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Basketball,38,27,385263,321422,385263,321422
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Golf,0,5,0,33834,0,33834
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Lacrosse,41,19,142901,94728,142901,94728
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Soccer,38,41,124518,158378,124518,158378
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Softball,0,33,0,260921,0,260921
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Swimming,10,19,30903,118303,30903,118303
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,"Track and Field, Indoor",63,28,210350,181499,210350,181499
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,"Track and Field, X-Country",35,18,210350,181499,210350,181499
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Volleyball,0,20,0,311523,0,311523
Adams State University,Alamosa,CO,NCAA Division II with football,"Public, 4-year or above",632,619,Wrestling,36,0,226944,0,226944,0
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Baseball,55,0,386773,0,401136,0
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Basketball,18,15,564879,407357,565416,407357
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,All Track Combined,152,151,522271,521675,523325,522729
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Golf,8,8,178236,132850,178236,132850
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Lacrosse,0,31,0,241923,0,248703
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Soccer,26,28,281475,353481,297655,375551
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Softball,0,21,0,273504,0,292704
University of Colorado Colorado Springs,Colorado Springs,CO,NCAA Division II without football,"Public, 4-year or above",3627,4139,Volleyball,0,18,0,301023,0,301023
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Basketball,18,16,5156518,2637649,5326385,2637650
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,All Track Combined,94,111,1250061,1476136,1250061,1476136
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Football,115,0,17520551,0,19504000,0
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Golf,13,10,675889,763598,675889,763597
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Lacrosse,0,38,0,1284172,0,1284172
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Skiing,14,15,735479,788013,735479,788013
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Soccer,0,28,0,1587145,0,1587145
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Tennis,0,9,0,738542,0,738542
University of Colorado Boulder,Boulder,CO,NCAA Division I-FBS,"Public, 4-year or above",14800,12839,Volleyball,0,16,0,1452585,0,1452585
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Baseball,41,0,371711,0,371711,0
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Basketball,14,18,474974,472279,474974,472279
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,All Track Combined,70,66,193101,182067,193101,182067
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Golf,6,8,85746,145933,85746,145933
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Soccer,24,27,316845,302164,316845,302164
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Softball,0,19,0,396130,0,396130
Colorado Christian University,Lakewood,CO,NCAA Division II without football,"Private nonprofit, 4-year or above",597,1021,Volleyball,0,15,0,378802,0,378802
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Basketball,15,12,179854,201928,182934,210940
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Ice Hockey,29,0,3551352,0,3353198,0
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Lacrosse,55,20,446134,170998,407859,225698
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Soccer,23,26,265185,1427701,282760,1460306
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Swimming and Diving,18,20,93778,104197,102359,113732
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Tennis,12,11,90909,83333,112552,103172
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,"Track and Field, Outdoor",21,23,57590,63075,61167,66993
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,"Track and Field, X-Country",13,13,32303,32303,57328,57328
Colorado College,Colorado Springs,CO,NCAA Division III without football,"Private nonprofit, 4-year or above",828,1057,Volleyball,0,14,0,260832,0,263146
Colorado Mountain College,Glenwood Springs,CO,Other,"Public, 4-year or above",519,623,Skiing,6,4,59003,56538,59003,56538
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Baseball,30,0,260701,0,273703,0
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Basketball,13,13,175685,182563,183520,193620
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Soccer,21,15,93963,85947,97056,88078
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Softball,0,15,0,153103,0,156336
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Volleyball,0,13,0,170971,0,175838
Colorado Northwestern Community College,Rangely,CO,NJCAA Division I,"Public, 2-year",157,241,Rodeo,0,0,0,0,0,0
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Baseball,42,0,583594,0,583594,0
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Basketball,19,13,733954,555822,733954,555822
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Golf,10,0,262025,0,262025,0
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Soccer,29,30,556482,548251,556482,548251
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Softball,0,20,0,459525,0,459525
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Swimming,22,21,80921,88220,80921,88220
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,"Track and Field, Indoor",25,17,190795,183737,190795,183737
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,"Track and Field, Outdoor",26,17,92259,118046,92259,118046
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,"Track and Field, X-Country",31,13,217169,130273,217169,130273
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Volleyball,0,19,0,610572,0,610572
Colorado School of Mines,Golden,CO,NCAA Division II with football,"Public, 4-year or above",3377,1536,Wrestling,31,0,390372,0,390372,0
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Basketball,13,16,3681386,2340514,3681386,2340514
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,All Track Combined,133,122,883498,1237113,883498,1237113
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Football,113,0,25895020,0,25895020,0
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Golf,10,7,582319,574869,582319,574869
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Soccer,0,26,0,1007745,0,1007745
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Softball,0,22,0,1054525,0,1054525
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Swimming and Diving,0,31,0,873625,0,873625
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Tennis,0,8,0,518578,0,518578
Colorado State University-Fort Collins,Fort Collins,CO,NCAA Division I-FBS,"Public, 4-year or above",8934,10699,Volleyball,0,17,0,1617495,0,1617495
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Basketball,18,15,2523072,1704972,2523072,1704972
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Golf,10,10,541693,647412,541693,647412
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Gymnastics,0,15,0,1575620,0,1575620
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Ice Hockey,26,0,2763658,0,2763658,0
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Lacrosse,66,37,2151998,1475004,2151998,1475004
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Skiing,12,12,707854,707854,707854,707854
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Soccer,28,31,1271655,1571733,1271655,1571733
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Swimming and Diving,16,28,1029805,1029805,1029805,1029805
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Tennis,9,8,657790,834790,657790,834790
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Volleyball,0,16,0,1364710,0,1364710
University of Denver,Denver,CO,NCAA Division I without football,"Private nonprofit, 4-year or above",2431,2928,Other Sports,0,4,0,59181,0,59181
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Basketball,16,12,518493,331102,540052,335062
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,All Track Combined,51,37,267263,243215,267263,243215
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Football,70,0,1029938,0,1033699,0
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Golf,10,13,97760,134910,97760,134910
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Lacrosse,0,17,0,258076,0,258076
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Soccer,25,30,343937,314894,373832,315567
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Softball,0,19,0,293051,0,293051
Fort Lewis College,Durango,CO,NCAA Division II with football,"Public, 4-year or above",1318,1563,Volleyball,0,14,0,273075,0,273075
